0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0 , 0.00493918
0.000669389 , 0.00493918
0.101372 , 0.00493918
0.711006 , 0.00493918
1.3365 , 0.00493918
1.46976 , 0.00493918
1.39792 , 0.00493918
1.27261 , 0.00493918
1.16873 , 0.00493918
1.05846 , 0.00493918
0.981772 , 0.00493918
0.952424 , 0.00493918
0.914168 , 0.00493918
0.862661 , 0.00493918
0.851051 , 0.00493918
0.860793 , 0.00493918
0.869446 , 0.00493918
0.854265 , 0.00493918
0.858007 , 0.00493918
0.864805 , 0.00493918
0.871104 , 0.00493918
0.879292 , 0.00493918
0.871364 , 0.00493918
0.870434 , 0.00493918
0.862893 , 0.00493918
0.87065 , 0.00493918
0.882494 , 0.00493918
0.874509 , 0.00493918
0.864882 , 0.00493918
0.874043 , 0.00493918
0.867945 , 0.00493918
0.85147 , 0.00493918
0.86967 , 0.00493918
0.860774 , 0.00493918
0.864655 , 0.00493918
0.867588 , 0.00493918
0.861783 , 0.00493918
0.858175 , 0.00493918
0.875031 , 0.00493918
0.875356 , 0.00493918
0.864356 , 0.00493918
0.870531 , 0.00493918
0.879617 , 0.00493918
0.894601 , 0.00493918
0.885916 , 0.00493918
0.885159 , 0.00493918
0.892694 , 0.00493918
0.894454 , 0.00493918
0.887755 , 0.00493918
0.876614 , 0.00493918
0.897351 , 0.00493918
0.894455 , 0.00493918
0.892583 , 0.00493918
0.883838 , 0.00493918
0.893556 , 0.00493918
0.888245 , 0.00493918
0.896977 , 0.00493918
0.896617 , 0.00493918
0.895959 , 0.00493918
0.900471 , 0.00493918
0.910342 , 0.00493918
0.904869 , 0.00493918
0.912426 , 0.00493918
0.909031 , 0.00493918
0.90922 , 0.00493918
0.919824 , 0.00493918
0.913186 , 0.00493918
0.917765 , 0.00493918
0.919011 , 0.00493918
0.921723 , 0.00493918
0.933224 , 0.00493918
0.919489 , 0.00493918
0.920392 , 0.00493918
0.927136 , 0.00493918
0.926828 , 0.00493918
0.919307 , 0.00493918
0.919894 , 0.00493918
0.922611 , 0.00493918
0.918642 , 0.00493918
0.915014 , 0.00493918
0.914311 , 0.00493918
0.922468 , 0.00493918
0.923238 , 0.00493918
0.923318 , 0.00493918
0.925389 , 0.00493918
0.920623 , 0.00493918
0.927079 , 0.00493918
0.930228 , 0.00493918
