            0.856196            0.555668           -0.395061
            0.849042            0.563881           -0.409406
            0.855261            0.557999           -0.398411
            0.864381            0.557086           -0.396328
            0.859119            0.559638           -0.399819
            0.866457            0.560983           -0.395369
            0.858712            0.570118           -0.412124
            0.868291             0.56014           -0.394527
            0.870811            0.564044           -0.397056
            0.864809            0.569078           -0.408119
            0.861111            0.578355           -0.418715
            0.858575            0.575459           -0.414992
             0.85843            0.576771           -0.417736
            0.860763            0.571185           -0.411284
            0.856006            0.570668           -0.413157
            0.858801            0.569182            -0.41065
            0.864841            0.576071           -0.415012
            0.867485            0.576733           -0.410364
            0.862126             0.56805           -0.408306
            0.856904            0.576035           -0.417542
            0.853186            0.581803           -0.422828
            0.859401            0.580092            -0.41884
            0.849479            0.583163           -0.426401
            0.850787            0.580988            -0.42225
            0.859733            0.574707           -0.415218
             0.85772            0.584685           -0.423641
            0.847825            0.586664           -0.427498
            0.846566            0.591493           -0.428554
            0.846221            0.594143           -0.431353
            0.843362            0.591152           -0.430825
            0.851009            0.595214           -0.429569
            0.842914            0.585657           -0.428902
            0.847673            0.588856           -0.427999
            0.852542            0.582617           -0.423963
             0.85178            0.586409           -0.425189
            0.853696            0.577483           -0.420151
            0.859831            0.586597           -0.423904
            0.859602             0.59396           -0.427004
            0.856477            0.595858           -0.430078
            0.862558            0.590066           -0.425772
            0.864259            0.583922           -0.419818
            0.857637            0.577931           -0.418165
             0.86727            0.573581           -0.411927
            0.860529            0.583327           -0.419361
            0.854318             0.58321           -0.422572
            0.846787             0.58571           -0.428192
            0.839539            0.576012           -0.425135
             0.84947            0.583222            -0.42569
            0.859153            0.583943           -0.422545
            0.852013            0.590041           -0.428718
            0.845787            0.582185           -0.425978
            0.846824            0.591914           -0.428866
            0.850154             0.59513            -0.42877
            0.845085            0.596933           -0.434627
            0.849851            0.591682            -0.42994
            0.848252            0.589516           -0.429615
            0.839762            0.581817           -0.428038
            0.846885            0.580844           -0.425441
            0.848749            0.586594           -0.428797
            0.849573            0.594953           -0.430183
            0.848679            0.590283           -0.428877
            0.854523            0.592808            -0.42823
            0.846541            0.592505           -0.433733
            0.841311            0.598463           -0.434325
            0.831372             0.59696           -0.439639
            0.826754            0.597216           -0.437979
            0.819021            0.605978           -0.442835
            0.828982            0.596567           -0.439028
             0.82614            0.590119           -0.434056
            0.830031            0.598069           -0.438927
            0.835698            0.593161           -0.433106
            0.829034            0.601703            -0.43847
             0.83388            0.604475           -0.439037
            0.835662             0.61149           -0.439535
            0.829983            0.611414           -0.442432
             0.82071            0.607542           -0.443385
            0.817399            0.608185           -0.442706
            0.813114            0.612344           -0.445727
            0.810096            0.609857           -0.445473
            0.814931            0.601329            -0.44315
            0.807711              0.5977           -0.442175
            0.809648            0.596458           -0.442076
            0.812445            0.588819           -0.436564
            0.806083             0.58816           -0.437994
            0.812123            0.583139           -0.434245
             0.81088            0.582126           -0.432683
            0.812572            0.574523           -0.428813
            0.815022            0.583439           -0.439138
            0.810729            0.585534           -0.437085
            0.815322            0.589792           -0.435673
            0.807927            0.594625           -0.438273
            0.806014             0.60093           -0.441888
            0.809323            0.607796           -0.443001
            0.802831            0.606344           -0.443674
            0.805761            0.596695            -0.44209
             0.79912            0.598592           -0.442803
            0.808851            0.600076           -0.442049
            0.807777            0.597227           -0.440216
            0.811076            0.597612           -0.438868
            0.810317            0.592076           -0.438679
            0.808147            0.585055           -0.436105
            0.801236            0.585928           -0.435899
            0.806061            0.583032           -0.433335
            0.807206            0.578824           -0.430273
            0.811128            0.574137           -0.429587
            0.819154            0.583333           -0.435442
            0.824204            0.585024           -0.435569
            0.828768            0.584177           -0.432774
            0.821161            0.591993           -0.440657
            0.813523            0.591877           -0.437323
            0.818689            0.586061           -0.435157
            0.827065            0.576688           -0.427434
            0.819346            0.567006           -0.418213
            0.818211            0.562078           -0.417847
            0.813547            0.565713           -0.417165
            0.809626            0.567678           -0.423109
            0.804683            0.576225           -0.427252
            0.809171            0.578368            -0.43173
             0.80519            0.576952           -0.432972
            0.809818            0.569885             -0.4235
            0.804339             0.56765           -0.421801
            0.795164            0.567529           -0.422548
            0.794591            0.565217           -0.420484
            0.793103            0.571667           -0.423919
             0.79249             0.57321           -0.428576
            0.801333            0.564682           -0.417685
            0.804874             0.57384           -0.431037
            0.801938            0.577645           -0.433013
             0.79961              0.5838           -0.435253
            0.790856              0.5829           -0.433876
            0.789601             0.58803           -0.440216
            0.791367            0.579988           -0.432006
            0.782402             0.57214           -0.425204
            0.787167            0.573761           -0.427831
            0.782217            0.573323            -0.42719
            0.773021             0.57399           -0.426244
            0.766338            0.579577           -0.431048
            0.774255             0.58442           -0.433142
              0.7648            0.587507           -0.433472
            0.767551            0.587011           -0.434266
             0.76602            0.579818           -0.430238
            0.767285            0.574438           -0.429327
            0.774422            0.578035           -0.430258
            0.775978            0.583309           -0.433506
            0.785093            0.585824           -0.436249
            0.778345            0.576976           -0.430542
            0.781912             0.57817           -0.430296
             0.77989               0.585           -0.434779
            0.777722            0.591233           -0.436095
            0.774981            0.590062           -0.437009
            0.777759            0.584868           -0.435861
            0.783554            0.585641           -0.435057
            0.789345            0.587077           -0.435904
            0.795321            0.592414           -0.439837
            0.794059            0.587405           -0.435788
            0.788111            0.595218           -0.440265
            0.793497            0.596748           -0.441858
             0.79128            0.593307           -0.439653
            0.799972            0.587259           -0.436902
            0.806602            0.580451              -0.434
            0.811306            0.571459           -0.425766
            0.802063            0.570668           -0.425436
            0.804582            0.567981           -0.425407
            0.797945            0.562672           -0.420745
             0.80769            0.562286           -0.416761
            0.815354            0.570407           -0.424933
             0.80944            0.577486           -0.427268
            0.812829            0.583279           -0.436047
            0.818373            0.576307           -0.431115
            0.809864            0.584814           -0.436529
            0.802615            0.579801           -0.433018
            0.805602            0.579114           -0.434589
            0.810988            0.576295           -0.429992
            0.814159            0.567337           -0.425774
            0.818017            0.577097           -0.430673
            0.815958            0.567954            -0.42377
            0.813123            0.582069           -0.433836
            0.816034            0.575716           -0.430962
            0.812878            0.569954           -0.423364
            0.807522            0.569295           -0.424304
            0.812498            0.579016           -0.429124
            0.815308            0.576482           -0.429861
            0.815832            0.581345            -0.43334
            0.810783            0.577317           -0.431022
            0.811563            0.568065           -0.422285
            0.813776            0.571964           -0.424929
            0.809323            0.564187           -0.421951
            0.814675            0.558065           -0.414298
            0.811828            0.553421            -0.40694
            0.807606            0.544335           -0.391984
            0.802112            0.555622           -0.410705
            0.794383            0.547645           -0.398295
            0.800016            0.543771           -0.392857
             0.79055            0.540319           -0.387001
            0.798613            0.532314           -0.370605
             0.80655            0.533083           -0.375199
            0.796882            0.526768            -0.36301
            0.803854            0.525965           -0.363953
            0.812514            0.525128           -0.356286
            0.821827            0.523241           -0.350663
            0.815837            0.529408           -0.365934
            0.809648            0.522881           -0.353699
            0.807188            0.526743           -0.362215
            0.803074            0.526536           -0.359876
            0.803658            0.532714           -0.377428
            0.793971            0.524249           -0.360793
            0.790061            0.519515           -0.346991
            0.799111            0.509517           -0.323843
            0.799959            0.505068           -0.309387
            0.808057             0.49645           -0.279227
            0.800351            0.494284           -0.272447
            0.808664            0.494685            -0.27038
            0.811517            0.488142           -0.250237
             0.80325            0.489494           -0.254788
            0.801593            0.479948           -0.216325
            0.801332            0.470336           -0.184508
            0.799852            0.477574            -0.20729
            0.796507            0.481226           -0.227167
            0.795232            0.480989           -0.224642
            0.803427            0.480026           -0.221754
            0.811838            0.488802           -0.251579
            0.818333            0.494144           -0.264214
            0.825923            0.500663            -0.28749
            0.822869            0.505629           -0.304935
            0.825937            0.505389           -0.301688
            0.833021            0.500435            -0.28199
            0.840462            0.507444             -0.3038
             0.84274            0.513364           -0.324449
            0.840785            0.506154           -0.300094
            0.844967            0.501708           -0.280392
             0.84578            0.498949           -0.271074
            0.839685            0.506362            -0.29936
            0.844055            0.513521           -0.316823
            0.841699            0.515405           -0.329763
             0.84007            0.506852           -0.299929
            0.836632            0.516371           -0.327656
            0.841566            0.515238           -0.321567
             0.84803            0.507993           -0.299737
            0.851909            0.510299            -0.30397
            0.855093             0.51228           -0.312031
            0.863348            0.514737           -0.310655
            0.863869            0.513547           -0.301102
            0.872018            0.516979           -0.311095
            0.871023            0.525313           -0.331458
            0.878966            0.531233           -0.340371
            0.874951            0.528803           -0.341729
            0.866536            0.537827           -0.361646
            0.873331            0.535368           -0.354236
            0.869358            0.525626            -0.33638
            0.876188            0.523947           -0.322421
            0.881019            0.516764           -0.301244
            0.889028            0.512447           -0.286883
             0.89678            0.505619           -0.258683
            0.891961            0.511215           -0.282106
             0.89382            0.513684           -0.290695
            0.892683            0.522549           -0.314585
            0.892347            0.526187            -0.32181
            0.894305            0.516772           -0.297659
             0.89085            0.507934           -0.276918
              0.8986            0.502109           -0.252055
            0.906301            0.506201            -0.25717
            0.905488            0.515495           -0.285304
            0.912267             0.51154           -0.264192
             0.91492            0.517512           -0.290019
             0.91031            0.508005            -0.25726
              0.9125            0.505063            -0.24987
            0.919122            0.514382           -0.267217
            0.928359            0.504999           -0.233004
            0.925826            0.520451           -0.280066
            0.921154             0.51828           -0.279216
            0.921031            0.516644           -0.277551
            0.920156            0.518178           -0.283632
            0.915478            0.512864           -0.267555
            0.911117            0.514884           -0.286197
             0.91036            0.520301           -0.287852
            0.912807            0.524012           -0.298957
            0.919058            0.519083           -0.280953
            0.922422            0.509313           -0.254985
            0.924272            0.508619           -0.249759
            0.925922            0.504995           -0.233311
            0.925105            0.502978             -0.2333
             0.92821            0.503112           -0.228861
            0.928322            0.501896           -0.228228
            0.936815            0.507166           -0.231328
            0.946595            0.509804           -0.234202
            0.955431            0.515021           -0.233048
            0.952515            0.523907           -0.262429
            0.945984            0.527963           -0.277381
            0.948582            0.533423           -0.288329
            0.939204            0.529667           -0.293902
             0.93215            0.530243           -0.298324
            0.935495            0.539346           -0.309946
            0.934311            0.531397           -0.298426
            0.935362            0.535336            -0.30156
            0.932095            0.538835            -0.31504
            0.934967            0.541435           -0.318999
            0.943319            0.542358           -0.307971
            0.947959            0.546597           -0.313667
            0.949599            0.548135           -0.309238
            0.951142            0.547367           -0.308051
             0.94716            0.537982           -0.299048
            0.957407            0.549897           -0.305308
            0.956902            0.555634           -0.312792
            0.952024            0.551476           -0.313991
            0.958515            0.549754           -0.301324
            0.959576            0.555893           -0.308373
            0.962789            0.556244           -0.307202
            0.959358            0.565804           -0.321489
            0.964752            0.565028           -0.315915
            0.956022            0.557297           -0.316916
            0.964165             0.54891           -0.297847
            0.955874             0.54817           -0.305324
            0.953496            0.539771           -0.292252
            0.953954            0.537283           -0.292787
            0.957282            0.537441           -0.288983
            0.958325            0.545484           -0.294653
            0.954996            0.544062           -0.296641
            0.948513            0.552519           -0.316805
            0.956496            0.551875           -0.307171
            0.939269            0.557839           -0.334937
            0.946179            0.566805           -0.340983
            0.946219            0.571498            -0.34048
            0.951919            0.578459           -0.336597
            0.942853            0.578383           -0.352665
            0.941781            0.587394           -0.358518
            0.932051            0.587971           -0.370955
            0.927327            0.588051           -0.375792
            0.923843            0.579136            -0.37173
            0.926107            0.577237           -0.366875
            0.928564            0.570368           -0.359079
            0.938151            0.566775            -0.34861
            0.929479             0.57695           -0.365322
            0.935012            0.578106           -0.360246
            0.925086            0.577814           -0.369335
            0.922446            0.568624           -0.365852
            0.931629            0.570444           -0.355062
            0.928674            0.563393           -0.354987
            0.928085            0.556619           -0.341267
            0.933763            0.559448           -0.346855
            0.940129            0.556754           -0.331724
            0.949112            0.549246           -0.310593
            0.943789            0.557059           -0.331384
            0.945993            0.565742           -0.335034
             0.93642            0.574496           -0.349378
            0.944595            0.578521           -0.350013
            0.946893            0.577091           -0.347076
            0.949123            0.583507           -0.347332
            0.949246            0.589646            -0.35175
            0.945271            0.585708           -0.353324
            0.949569            0.590753           -0.352787
            0.952749            0.599052           -0.349589
            0.959809            0.608384           -0.338269
            0.962562            0.616766           -0.330011
            0.961677            0.620899           -0.336621
            0.960366            0.629493           -0.335479
            0.952013            0.629957           -0.345356
            0.952247            0.629234           -0.345988
            0.959785            0.632851           -0.335126
            0.942679            0.619364           -0.362507
            0.947493            0.615043             -0.3537
            0.945176            0.615248           -0.361531
            0.945055            0.623819           -0.353341
            0.952216            0.629404           -0.346286
            0.940013            0.616422           -0.364673
            0.937765            0.617559           -0.366322
            0.945595            0.608778           -0.357574
            0.935772            0.605108            -0.37105
            0.930871            0.605198           -0.373723
            0.924151            0.603449           -0.381015
               0.926            0.595329           -0.380536
            0.932003            0.586451           -0.364874
            0.923102            0.584371           -0.375222
            0.914229            0.587882           -0.386244
            0.923882            0.594742           -0.381775
            0.922534            0.595029           -0.380072
            0.915218            0.597964           -0.390282
            0.911596            0.590601           -0.391301
            0.915104            0.586243           -0.384292
            0.914636            0.578809           -0.383444
            0.923159            0.576604           -0.371047
            0.924818             0.58027           -0.370094
            0.926353            0.589493           -0.379709
            0.935692            0.586625           -0.364237
             0.92665            0.580544           -0.370141
            0.935892            0.588905           -0.365061
            0.928409            0.580405           -0.368949
            0.919381            0.582137            -0.37979
            0.919691            0.578592           -0.374636
            0.910966            0.588407           -0.386699
            0.917349            0.586909           -0.382763
            0.911149            0.585329           -0.389309
            0.919734            0.594585           -0.383387
              0.9115             0.58877           -0.389502
            0.910387            0.589427           -0.389336
            0.908373            0.598065            -0.39562
            0.918269            0.599361           -0.385768
            0.919406            0.594166           -0.382695
            0.917407            0.593958           -0.386083
            0.913377            0.585228           -0.384579
             0.92688            0.603779           -0.377435
            0.932021              0.5963           -0.375885
             0.93616            0.594826           -0.368336
            0.945723            0.585342           -0.354408
            0.942126            0.585845            -0.35571
            0.939398            0.583055            -0.36012
            0.936019            0.587377           -0.364458
            0.928372            0.596682           -0.377034
            0.923794            0.600621           -0.383244
            0.932058            0.593616           -0.371922
            0.935436            0.585448           -0.364057
            0.928529            0.575941           -0.364613
            0.933521            0.568354           -0.353326
            0.935393            0.568922           -0.348743
            0.932494            0.573813           -0.359189
            0.926346            0.569764           -0.362215
            0.918381            0.573841            -0.37279
            0.917675            0.578094             -0.3769
            0.927207             0.57426           -0.362108
            0.908946              0.5698           -0.374168
            0.912796              0.5673           -0.374056
            0.922467             0.57475           -0.371381
            0.928102            0.574968            -0.36335
             0.93661            0.576781           -0.358699
            0.943371            0.574802           -0.346895
            0.949407            0.572112           -0.338871
            0.957991             0.57316           -0.329773
            0.963193            0.570186            -0.32035
              0.9546             0.56786           -0.328772
            0.954426            0.568352           -0.326518
            0.953331            0.567125           -0.329547
            0.947371            0.564428           -0.336237
            0.951912            0.563656           -0.330846
            0.945467             0.55409           -0.327659
            0.956592            0.571687           -0.332107
            0.947273            0.579918           -0.349547
            0.955079            0.580514           -0.337081
            0.950253            0.587765           -0.350224
             0.95685            0.584782           -0.340056
            0.953869            0.584527           -0.341188
            0.959313             0.58955           -0.341215
            0.958528            0.586285           -0.336463
            0.951682            0.580827           -0.340218
            0.942114            0.572211           -0.347413
            0.943493            0.576868           -0.353342
            0.949657             0.57166           -0.337707
            0.942575            0.565881           -0.341257
            0.946981            0.562739           -0.334189
            0.942856            0.562839           -0.338906
            0.950797            0.552969           -0.313201
            0.941081            0.560747           -0.337532
            0.933391            0.561049           -0.346167
            0.930256            0.568935           -0.354837
            0.938145            0.563002           -0.342119
            0.939266            0.570413           -0.348042
            0.929385            0.573767           -0.363624
            0.927055            0.578094           -0.372032
              0.9353            0.577948           -0.360132
            0.944247            0.572622           -0.345546
            0.946736            0.566897           -0.337645
            0.942062             0.56881           -0.346125
            0.944634            0.566083           -0.341678
            0.944404            0.560583            -0.33586
            0.950794            0.552392           -0.314892
            0.937461            0.570169           -0.349072
            0.932732            0.570108           -0.357743
            0.938245            0.573609           -0.353098
            0.937568            0.571883           -0.354332
            0.938347            0.574599           -0.356051
            0.943362            0.571526           -0.345776
            0.933817            0.582626           -0.364513
            0.933734            0.581165           -0.360868
            0.929673            0.582526           -0.370119
            0.928589            0.592233           -0.375789
            0.919663              0.5945           -0.384459
            0.928951            0.603098            -0.37391
             0.93857            0.596314           -0.363868
            0.944626            0.603624           -0.358659
            0.936878            0.593714           -0.364549
            0.942564             0.59515            -0.35969
            0.937384             0.59248           -0.364243
            0.929234            0.586515            -0.37123
            0.937412            0.595812           -0.367358
            0.928573             0.58481           -0.371952
            0.930139            0.587834           -0.370052
            0.938674            0.590681           -0.363761
            0.945575            0.592238           -0.355363
             0.94726            0.586192           -0.349761
            0.950793            0.586482           -0.347309
             0.94294            0.586035           -0.356526
            0.945779            0.588808           -0.351843
            0.950097            0.582018           -0.345863
            0.953417             0.57904            -0.33916
            0.958591            0.577054           -0.333176
            0.944747            0.578018           -0.349154
              0.9508            0.571814            -0.33935
            0.952777            0.578877           -0.342442
            0.960261            0.578896           -0.329504
            0.959518            0.576969           -0.328633
            0.952243            0.574748           -0.339161
            0.947463            0.577451           -0.346206
            0.946367            0.576209           -0.344242
            0.950824            0.567229           -0.333366
            0.955338            0.569517           -0.332115
            0.956957            0.576114           -0.333324
            0.954037            0.583162           -0.338687
            0.950945            0.574487            -0.33968
            0.944331            0.577108           -0.351112
            0.944981            0.574368           -0.346348
            0.936991            0.571874           -0.352279
            0.936914            0.571291           -0.350439
             0.93029            0.567385           -0.360427
              0.9387            0.564559           -0.346601
            0.926517            0.572755           -0.365818
            0.928229            0.567618           -0.358394
            0.927371            0.568398           -0.359166
            0.919725            0.567875           -0.364639
             0.92197            0.574094           -0.370632
            0.920701            0.569441           -0.367841
            0.913594            0.572175           -0.373531
            0.906635            0.580267           -0.386751
            0.908738            0.585391           -0.388329
            0.917491            0.586121           -0.384766
            0.916773            0.593193           -0.388013
            0.925571            0.601064           -0.383169
            0.917966            0.595092           -0.386704
            0.909441            0.598424           -0.395173
            0.904234            0.593106           -0.397166
            0.903802            0.596228           -0.398816
            0.897843            0.602326           -0.406851
            0.902559            0.595107           -0.399911
            0.911317            0.604594           -0.394478
            0.920178            0.605467           -0.385981
            0.911592            0.598386           -0.393175
            0.902175            0.607159           -0.403551
            0.911895            0.600191           -0.391681
            0.893658             0.61323           -0.410276
            0.891894            0.605918           -0.412703
            0.900154             0.60438           -0.403542
            0.899133            0.608233           -0.404918
            0.904234            0.608873           -0.402898
             0.90183            0.613863           -0.401011
            0.901479            0.608544           -0.402622
            0.899833            0.611222           -0.405127
            0.899757            0.620116           -0.403049
            0.893732            0.619309           -0.411952
            0.893363             0.61912           -0.410061
            0.897364            0.610866           -0.409041
            0.906639            0.602491           -0.400092
            0.900786            0.601079           -0.403048
            0.893565            0.594327           -0.406946
             0.89923            0.596444            -0.40272
            0.892212            0.600833           -0.411047
            0.898941            0.598504            -0.40813
            0.897209            0.604737           -0.406372
            0.905151            0.595377           -0.400246
            0.911802             0.60399            -0.39164
            0.912676            0.598138           -0.392853
            0.903599            0.592755           -0.396898
            0.897886            0.596786           -0.403664
            0.890918            0.605697           -0.412174
            0.895805            0.609828            -0.40793
            0.898025             0.61495           -0.406973
            0.903642            0.616469           -0.401186
            0.909812            0.607923           -0.396181
            0.907921            0.616363           -0.396195
            0.905366            0.619357           -0.401054
            0.911444            0.612782           -0.393925
            0.906409            0.621605           -0.398927
            0.901121            0.630953            -0.39994
            0.910305            0.633754           -0.391364
               0.918            0.624156            -0.38799
            0.906133            0.627951           -0.397934
            0.911497            0.620265            -0.39044
            0.910589            0.629503           -0.398982
            0.917279            0.625417             -0.3891
            0.910078            0.630202           -0.395458
            0.908089            0.637102           -0.390121
            0.902475            0.627687           -0.401596
             0.91177             0.63152            -0.38976
            0.912635            0.638434           -0.387084
            0.919582            0.626652           -0.388168
            0.924771            0.630308           -0.380195
             0.92561            0.638651           -0.373648
            0.933406            0.635127           -0.362603
            0.927734            0.635593           -0.374271
            0.933979            0.631987           -0.371425
            0.926722            0.630115           -0.374448
            0.934359            0.630653           -0.367455
            0.920919            0.625027           -0.381935
            0.919299            0.627999           -0.385842
            0.920359            0.620623           -0.383616
            0.927143            0.630175           -0.377469
            0.930198            0.634474           -0.369079
            0.936641            0.628051           -0.364606
            0.934064            0.623867            -0.37021
              0.9348            0.615324           -0.372468
            0.933621            0.622117           -0.369525
            0.941519            0.619439            -0.36402
            0.938432            0.613938              -0.367
            0.928744            0.620335            -0.37798
            0.930522            0.616637           -0.374423
            0.922813            0.624246           -0.381566
            0.918674            0.625401           -0.384555
            0.924588            0.627465             -0.3833
            0.922884            0.630129           -0.379631
