best	 mean
280.08	   2.8182e+02

280.08	   2.8152e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

280.08	   2.8142e+02

