best	 mean
1121.38	   1.1090e+03

803.904	   9.2872e+02

679.329	   7.8305e+02

614.761	   7.1573e+02

614.761	   6.6175e+02

589.917	   6.2724e+02

556.676	   6.0735e+02

541.307	   5.7845e+02

520.595	   5.5547e+02

510.935	   5.3905e+02

472.204	   5.1803e+02

472.204	   4.9859e+02

458.274	   4.8275e+02

458.146	   4.7138e+02

454.906	   4.6203e+02

449.771	   4.5889e+02

432.227	   4.5296e+02

427.337	   4.4264e+02

427.272	   4.3267e+02

413.806	   4.2849e+02

406.769	   4.2442e+02

406.769	   4.1926e+02

402.856	   4.1319e+02

402.856	   4.0952e+02

393.879	   4.0700e+02

390.653	   4.0298e+02

374.559	   3.9724e+02

359.15	   3.8596e+02

357.279	   3.7274e+02

355.32	   3.6369e+02

355.32	   3.5889e+02

350.665	   3.5738e+02

350.665	   3.5640e+02

350.665	   3.5473e+02

345.134	   3.5208e+02

345.134	   3.4970e+02

345.134	   3.4797e+02

343.045	   3.4671e+02

337.549	   3.4439e+02

334.561	   3.4058e+02

331.216	   3.3709e+02

330.467	   3.3473e+02

324.346	   3.3175e+02

323.017	   3.2937e+02

323.017	   3.2643e+02

322.132	   3.2315e+02

321.504	   3.2278e+02

314.184	   3.2156e+02

312.778	   3.1825e+02

312.778	   3.1442e+02

312.778	   3.1322e+02

312.778	   3.1287e+02

312.778	   3.1287e+02

312.778	   3.1287e+02

312.778	   3.1287e+02

310.43	   3.1274e+02

302.599	   3.1252e+02

302.599	   3.1181e+02

302.599	   3.1067e+02

302.599	   3.1001e+02

302.599	   3.1001e+02

302.599	   3.1001e+02

302.599	   3.0984e+02

302.599	   3.0877e+02

297.201	   3.0651e+02

297.201	   3.0298e+02

296.823	   2.9848e+02

296.823	   2.9720e+02

296.823	   2.9720e+02

296.823	   2.9720e+02

296.823	   2.9720e+02

296.823	   2.9720e+02

296.823	   2.9720e+02

295.453	   2.9715e+02

295.453	   2.9681e+02

295.453	   2.9628e+02

295.453	   2.9596e+02

295.453	   2.9596e+02

295.453	   2.9596e+02

295.453	   2.9596e+02

295.453	   2.9596e+02

295.453	   2.9595e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

295.453	   2.9594e+02

294.568	   2.9583e+02

293.923	   2.9532e+02

293.923	   2.9468e+02

293.923	   2.9457e+02

291.106	   2.9444e+02

291.106	   2.9416e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9392e+02

291.106	   2.9385e+02

291.106	   2.9374e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

291.106	   2.9367e+02

288.597	   2.9350e+02

288.597	   2.9204e+02

288.597	   2.9004e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.597	   2.8862e+02

288.081	   2.8862e+02

288.081	   2.8861e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

288.081	   2.8860e+02

287.968	   2.8855e+02

287.968	   2.8833e+02

287.968	   2.8803e+02

287.968	   2.8798e+02

287.968	   2.8798e+02

287.34	   2.8798e+02

287.34	   2.8778e+02

287.34	   2.8751e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

287.34	   2.8735e+02

286.187	   2.8726e+02

286.187	   2.8700e+02

286.187	   2.8658e+02

286.187	   2.8631e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

285.549	   2.8619e+02

284.152	   2.8617e+02

284.152	   2.8597e+02

284.152	   2.8565e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

284.152	   2.8555e+02

283.383	   2.8514e+02

283.383	   2.8452e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

283.383	   2.8415e+02

281.985	   2.8414e+02

281.985	   2.8385e+02

281.985	   2.8304e+02

281.985	   2.8203e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

281.985	   2.8199e+02

