best	 mean
283.909	   2.8545e+02

283.909	   2.8394e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.909	   2.8391e+02

283.62	   2.8391e+02

283.62	   2.8391e+02

283.62	   2.8391e+02

283.62	   2.8391e+02

283.62	   2.8384e+02

283.62	   2.8372e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

283.62	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

282.249	   2.8362e+02

281.665	   2.8329e+02

281.117	   2.8259e+02

281.117	   2.8192e+02

279.745	   2.8150e+02

279.745	   2.8076e+02

279.745	   2.7999e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.745	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

279.646	   2.7974e+02

278.583	   2.7972e+02

278.583	   2.7967e+02

278.583	   2.7964e+02

278.583	   2.7964e+02

278.583	   2.7964e+02

278.583	   2.7964e+02

275.454	   2.7935e+02

275.454	   2.7883e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

275.454	   2.7848e+02

274.293	   2.7838e+02

274.293	   2.7738e+02

274.293	   2.7570e+02

274.293	   2.7440e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

274.293	   2.7429e+02

