           1     2.22657     2.22657           0
           2     1.89682      2.0617    0.116585
           3     2.11364     2.07901   0.0789984
           4     2.09673     2.08344   0.0593729
           5     1.92104     2.05096   0.0556779
           6     2.01363     2.04474   0.0467446
           7     2.23362     2.07172   0.0472167
           8     2.17575     2.08473   0.0430681
           9     2.14184     2.09107   0.0387475
          10     2.25132      2.1071   0.0380423
          11     2.10939      2.1073   0.0345844
          12     2.07862     2.10491   0.0317849
          13     2.09595     2.10422   0.0293474
          14     2.27448     2.11639    0.029664
          15     1.92504     2.10363   0.0303053
          16     1.99847     2.09706   0.0291153
          17     2.18087     2.10199   0.0278169
          18     1.97217     2.09477   0.0271904
          19     2.19064     2.09982   0.0262232
          20     2.10921     2.10029   0.0249163
          21     2.08832     2.09972   0.0237363
          22     2.10921     2.10015   0.0226613
          23     2.07024     2.09885   0.0217133
          24      2.0405     2.09642   0.0209443
          25     2.07405     2.09552   0.0201256
          26     2.07542     2.09475   0.0193664
          27     2.27096     2.10128   0.0197181
          28     2.14835     2.10296   0.0190854
          29     1.98757     2.09898   0.0188375
          30     2.22253      2.1031   0.0186543
          31     2.06296      2.1018   0.0180975
          32     1.98113     2.09803   0.0179205
          33     2.31271     2.10454   0.0185206
          34     1.97539     2.10074   0.0183613
          35     2.28893     2.10612   0.0186073
          36     2.28413     2.11106   0.0187359
          37     2.22316     2.11409   0.0184729
          38     2.01927     2.11159   0.0181545
          39     2.15498     2.11271    0.017723
          40     2.05717     2.11132   0.0173343
          41     1.99175      2.1084    0.017155
          42     2.02764     2.10648    0.016854
          43     2.23981     2.10958   0.0167449
          44     2.16128     2.11076   0.0164055
          45     2.21247     2.11302   0.0161959
          46     2.10964     2.11294    0.015844
          47     2.10341     2.11274   0.0155082
          48     2.10817     2.11264   0.0151854
          49     2.01258      2.1106   0.0150121
          50     2.16663     2.11172   0.0147537
          51     2.01339     2.10979   0.0145898
          52     2.26139     2.11271   0.0145976
          53     2.27195     2.11571   0.0146281
          54      2.0129     2.11381   0.0144806
          55     2.06804     2.11298   0.0142412
          56     2.13712     2.11341   0.0139934
          57     2.04748     2.11225   0.0137957
          58      2.1692     2.11323   0.0135927
          59     2.20319     2.11476   0.0134475
          60     2.18366     2.11591   0.0132724
          61     2.21543     2.11754   0.0131547
          62     1.97924     2.11531   0.0131303
          63     1.89469     2.11181   0.0133807
          64     2.09096     2.11148   0.0131756
          65     2.09049     2.11116   0.0129768
          66     2.29885       2.114   0.0130881
          67     2.07114     2.11336   0.0129084
          68     2.01221     2.11187    0.012804
          69      2.3214     2.11491   0.0129735
          70      2.1491      2.1154   0.0127973
          71     2.58462     2.12201   0.0142215
          72     2.00179     2.12034   0.0141217
          73     2.28872     2.12265   0.0141153
          74     1.99155     2.12087   0.0140353
          75     2.01664     2.11948   0.0139168
          76     1.99631     2.11786   0.0138278
          77     2.13353     2.11807   0.0136497
          78       2.019      2.1168   0.0135336
          79     1.96184     2.11484   0.0135037
          80     1.97075     2.11303   0.0134545
          81     1.99546     2.11158   0.0133665
          82     1.96933     2.10985   0.0133156
          83     2.03294     2.10892   0.0131873
          84     2.26706      2.1108    0.013164
          85     2.14131     2.11116   0.0130141
          86     2.13211     2.11141    0.012865
          87     2.01237     2.11027   0.0127674
          88     2.07244     2.10984   0.0126296
          89     2.07938      2.1095   0.0124923
          90     2.06202     2.10897   0.0123646
          91     2.15207     2.10944   0.0122378
          92     1.94913      2.1077   0.0122282
          93     1.98518     2.10638   0.0121675
          94     2.05712     2.10586   0.0120493
          95     2.16277     2.10646   0.0119374
          96     2.16253     2.10704   0.0118273
          97     2.20947      2.1081   0.0117524
          98     2.05036     2.10751   0.0116473
          99     1.90879      2.1055   0.0117013
         100     2.05367     2.10498   0.0115958
