0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
0 , 0.00388708
8.87306e-05 , 0.00388708
0.00351773 , 0.00388708
0.0431347 , 0.00388708
0.268837 , 0.00388708
0.912644 , 0.00388708
1.99578 , 0.00388708
3.19388 , 0.00388708
4.04487 , 0.00388708
4.26898 , 0.00388708
3.92429 , 0.00388708
3.21146 , 0.00388708
2.37595 , 0.00388708
1.62586 , 0.00388708
1.02713 , 0.00388708
0.601557 , 0.00388708
0.330549 , 0.00388708
0.168299 , 0.00388708
0.0882666 , 0.00388708
0.0485089 , 0.00388708
0.042181 , 0.00388708
0.0584363 , 0.00388708
0.0999694 , 0.00388708
0.173789 , 0.00388708
0.280236 , 0.00388708
0.414266 , 0.00388708
0.574608 , 0.00388708
0.723996 , 0.00388708
0.827742 , 0.00388708
0.871819 , 0.00388708
0.842151 , 0.00388708
0.734479 , 0.00388708
0.585647 , 0.00388708
0.43303 , 0.00388708
0.300557 , 0.00388708
0.214309 , 0.00388708
0.190716 , 0.00388708
0.251754 , 0.00388708
0.42064 , 0.00388708
0.716894 , 0.00388708
1.12462 , 0.00388708
1.60439 , 0.00388708
2.06214 , 0.00388708
2.37877 , 0.00388708
2.48205 , 0.00388708
2.33938 , 0.00388708
2.00991 , 0.00388708
1.56891 , 0.00388708
1.13138 , 0.00388708
0.769417 , 0.00388708
0.532373 , 0.00388708
0.4275 , 0.00388708
0.449493 , 0.00388708
0.559607 , 0.00388708
0.712549 , 0.00388708
0.854383 , 0.00388708
0.934753 , 0.00388708
0.932201 , 0.00388708
0.857956 , 0.00388708
0.745808 , 0.00388708
0.625976 , 0.00388708
0.554963 , 0.00388708
0.557636 , 0.00388708
