best	 mean
269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

269.822	   2.6982e+02

