0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0 , 0.000402687
0.000140291 , 0.000402687
0.0767492 , 0.000402687
0.808903 , 0.000402687
1.80465 , 0.000402687
2.08653 , 0.000402687
1.91144 , 0.000402687
1.64736 , 0.000402687
1.42703 , 0.000402687
1.27039 , 0.000402687
1.15609 , 0.000402687
1.0756 , 0.000402687
1.01884 , 0.000402687
0.981849 , 0.000402687
0.954847 , 0.000402687
0.937526 , 0.000402687
0.934383 , 0.000402687
0.929644 , 0.000402687
0.92616 , 0.000402687
0.93205 , 0.000402687
0.935553 , 0.000402687
0.935518 , 0.000402687
0.932441 , 0.000402687
0.929743 , 0.000402687
0.923056 , 0.000402687
0.918204 , 0.000402687
0.913461 , 0.000402687
0.909726 , 0.000402687
0.906085 , 0.000402687
0.903071 , 0.000402687
0.899833 , 0.000402687
0.897262 , 0.000402687
0.897489 , 0.000402687
0.899443 , 0.000402687
0.897393 , 0.000402687
0.898164 , 0.000402687
0.896571 , 0.000402687
0.896991 , 0.000402687
0.896132 , 0.000402687
0.896156 , 0.000402687
0.897375 , 0.000402687
0.897389 , 0.000402687
0.898438 , 0.000402687
0.897677 , 0.000402687
0.89875 , 0.000402687
0.898528 , 0.000402687
0.899029 , 0.000402687
0.899596 , 0.000402687
0.901031 , 0.000402687
0.900922 , 0.000402687
0.902887 , 0.000402687
0.90159 , 0.000402687
0.902556 , 0.000402687
0.902921 , 0.000402687
0.903507 , 0.000402687
0.904818 , 0.000402687
0.904611 , 0.000402687
0.905756 , 0.000402687
0.907279 , 0.000402687
0.907531 , 0.000402687
0.907834 , 0.000402687
0.907886 , 0.000402687
0.909691 , 0.000402687
0.911626 , 0.000402687
0.911614 , 0.000402687
0.911083 , 0.000402687
0.912513 , 0.000402687
0.913225 , 0.000402687
0.913361 , 0.000402687
0.913567 , 0.000402687
0.914894 , 0.000402687
0.915034 , 0.000402687
0.91599 , 0.000402687
0.916506 , 0.000402687
0.917282 , 0.000402687
0.91693 , 0.000402687
0.918011 , 0.000402687
0.919525 , 0.000402687
0.920419 , 0.000402687
0.920108 , 0.000402687
0.920187 , 0.000402687
0.920891 , 0.000402687
0.922165 , 0.000402687
0.921627 , 0.000402687
0.922978 , 0.000402687
0.924184 , 0.000402687
0.924007 , 0.000402687
0.923516 , 0.000402687
